"id","created","description","key","priority","project","project_name","repositoryname","resolution","resolved","status","title","type","updated","votes","watchers","assignee_id","reporter_id"
16570,"2009-10-09 06:01:41.532","We need to put some sanity checks in QuorumCnxnManager and the other quorum port for rogue clients. Sometimes a clients might get misconfigured and they might send random characters on such ports. We need to make sure that such rogue clients do not bring down the clients and need to put in some sanity checks with respect to packet lengths and deserialization.","ZOOKEEPER-547","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-11-18 07:39:20.373","Closed","Sanity check in QuorumCnxn Manager and quorum communication port.","Bug","2010-03-27 01:25:02.277",0,0,7827,7827
16575,"2009-10-06 09:54:02.151","Due to a mismatch between zookeeper_interest() and zookeeper_process(), when the zookeeper server is unresponsive the client can spin when reconnecting to the server.In particular, zookeeper_interest() adds ZOOKEEPER_WRITE whenever there is data to be sent, but flush_send_queue() only writes the data if the state is ZOO_CONNECTED_STATE.  When in ZOO_ASSOCIATING_STATE, this results in spinning.This probably doesn't affect production, but I had a runaway process in a development deployment that caused performance issues on the node.  This is easy to reproduce in a single node environment by doing a kill -STOP on the server and waiting for the session timeout.Patch to be added.","ZOOKEEPER-542","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-08 02:11:37.163","Closed","c-client can spin when server unresponsive","Bug","2010-03-27 01:25:02.036",0,0,744,744
16576,"2009-10-06 08:04:47.423","zkpython is currently limited to a max of 256 total handles - not 256 open handles, but rather 256 total handles createdover the lifetime of the python application.In general this isn't a real issue, however in the case of a long lived application which polls the cluster periodically (closingthe session btw calls) this is an issue.it would be great if the slots could be reused? or perhaps a more complex structure, such as a linked list, which would allowdynamic growth/shrinkage of the handle list.Also see ZOOKEEPER-540","ZOOKEEPER-541","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-14 07:14:58.861","Closed","zkpython limited to 256 handles","Bug","2010-03-27 01:25:01.988",0,0,7886,7818
16577,"2009-10-02 06:02:41.568","I was getting a python segfault in one of my scripts. Turns out I was closing a session handle and then reusing it (async call). This was causing python to segfault.zkpython should track handle state and complain, rather than crash, if the handle is invalid (closed).","ZOOKEEPER-540","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-09 08:43:13.328","Closed","zkpython needs better tracking of handle validity","Bug","2010-03-27 01:25:01.959",0,0,7886,7818
16579,"2009-09-30 14:00:21.552","Henry, can you take a look at this, am I doing it right?calling         zookeeper.async(self.handle, path)causes python to segfault.see: http://github.com/phunt/zk-smoketest/blob/master/zk-smoketest.py","ZOOKEEPER-538","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-02 08:26:42.428","Closed","zookeeper.async causes python to segfault","Bug","2010-03-27 01:25:01.8",0,1,7886,7818
16580,"2009-09-26 06:25:43.547","This is a problem if you use zookeeper as a dependency in maven because for whatever reason the maven compiler plugin will pick up the java files in the jar and compile them to the output directory. From there they will land in the generated jar file for whatever project happens to depend on zookeeper thus introducing duplicate classes (once in zookeeper.jar, once in the project's artifact).","ZOOKEEPER-537","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-11-07 05:20:40.635","Closed","The zookeeper jar includes the java source files","Bug","2010-03-27 01:25:01.735",1,1,8336,8336
16582,"2009-09-25 01:56:42.616","Ant resolves the same dependencies multiple times if multiple targets are run on the command line:""ant b c"", where b and c both depend on a, results in a being executed twice. However if you have atarget d which depends on both b and c, ""ant d"" will only result in a being executed once.say ""ant jar compile-test"" is run, this will currently fail as ivy-init is run twice, resulting in the taskdef failing.Rather we need a guard on the ivy-init target itself to ensure it isn't run twice.ie: put an unless attrib on ivy-init, then set that property in the body of the target","ZOOKEEPER-535","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-09-25 02:52:50.878","Closed","ivy task does not enjoy being defined twice (build error)","Bug","2010-03-27 01:25:01.672",0,0,7818,7818
16583,"2009-09-24 02:46:40.469","The test target in contib/bookkeeper does not depend on jar target. So the ant test target gives compilation errors if the main is not compiled which can be prevented if it depends on jar. It can then check if main has been compiled or not and throw out a reasonable error.","ZOOKEEPER-534","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-12-17 07:46:55.637","Closed","The test target in contib/bookkeeper does not depend on jar target.","Bug","2013-05-02 10:29:22.126",0,0,7818,7827
16584,"2009-09-24 01:41:41.689","if clean is run twice in a row (ie already clean, then run clean) an error is generated.","ZOOKEEPER-533","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-09-24 05:54:20.424","Closed","ant error running clean twice","Bug","2010-03-27 01:25:01.454",0,0,7818,7818
16585,"2009-09-23 04:09:46.334","The jars released in 3.2.1 will not run on Java 1.5.  With a small build change, it is possible to generate jars that will run on Java 1.5.","ZOOKEEPER-532","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-11-19 01:30:38.174","Closed","java compiler should be target Java 1.5","Bug","2010-03-27 01:25:01.409",0,0,8337,8337
16586,"2009-09-22 01:09:13.81","Flavio, can you take a look, this is very unusual. This test seems to be failing due to interrupt being received and not handled properly:http://hudson.zones.apache.org/hudson/view/ZooKeeper/job/ZooKeeper-trunk/470/testReport/org.apache.zookeeper.test/HierarchicalQuorumTest/testHierarchicalQuorum/I don't know why the interrupt would be received though...here's an example:2009-09-21 10:46:47,681 - WARN  [Thread-8:QuorumCnxManager$SendWorker@539] - Interrupted while waiting for message on queuejava.lang.InterruptedException	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:1899)	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:1934)	at java.util.concurrent.ArrayBlockingQueue.take(ArrayBlockingQueue.java:317)	at org.apache.zookeeper.server.quorum.QuorumCnxManager$SendWorker.run(QuorumCnxManager.java:533)","ZOOKEEPER-531","Blocker","ZOOKEEPER","ZooKeeper","ASF","Cannot Reproduce","2010-01-13 04:12:06.394","Closed","Hudson trunk failure in heirarchical quorum test (interrupt problem)","Bug","2010-03-27 01:25:00.911",0,0,7750,7818
16587,"2009-09-21 17:17:08.927","I tried to run zookeeper c-client on a machine with IPv6 enabled. When connecting to the IPv6 address a connect(...) gave a ""Address family not supported by protocol"" error. The reason was, that a few lines earlier, the socket was opened with PF_INET instead of PF_INET6. Changing that the following way:{code}           if (zh->addrs[zh->connect_index].sa_family == AF_INET) {            	zh->fd = socket(PF_INET, SOCK_STREAM, 0);            } else {            	zh->fd = socket(PF_INET6, SOCK_STREAM, 0);            }{code}turned the error message into ""Invalid argument"". When printing out sizeof(struct sockaddr), sizeof(struct sockaddr_in) and sizeof(struct sockaddr_in6) I got sockaddr: 16, sockaddr_in: 16 and sockaddr_in6: 28. So in the code calling {code}           connect(zh->fd, &zh->addrs[zh->connect_index], sizeof(struct sockaddr_in));{code}the parameter address_len is too small.Same applies to how IPv6 addresses are handled in the function getaddrs(zhandle_t *zh).(Big Thanks+kiss to Thilo Fromm for helping me debug this.)","ZOOKEEPER-530","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-22 05:01:11.669","Closed","Memory corruption: Zookeeper c client IPv6 implementation does not honor struct sockaddr_in6 size","Bug","2010-03-27 01:25:00.858",0,1,8339,8339
16589,"2009-09-17 02:46:54.068","If I create 100k nodes on /misc then      CPPUNIT_ASSERT_EQUAL(0, zoo_get_children(zh2, ""/misc"", 0, &children));      for (int i = 0; i < children.count; i++) {        sprintf(path, ""/misc/%s"", children.data[i]);        CPPUNIT_ASSERT_EQUAL(0, zoo_exists(zh2, path, 1, &stat));        CPPUNIT_ASSERT_EQUAL(0, zoo_wexists(zh3, path, watcher, &ctx3, &stat));      }around 47k or so through the loop the client fails with -4 (connection loss), the client timeout is 30 seconds. The server command port shows the following, so it looks like it's not the server but some issue with watcher reg on the c client?phunt@valhalla:~$ echo stat | nc localhost 22181Zookeeper version: 3.3.0--1, built on 07/22/2009 23:55 GMTClients: /127.0.0.1:45729[1](queued=0,recved=100024,sent=0) /127.0.0.1:50229[1](queued=0,recved=0,sent=0) /127.0.0.1:45731[1](queued=0,recved=47116,sent=0) /127.0.0.1:45730[1](queued=0,recved=47117,sent=1)Latency min/avg/max: 0/196/1026Received: 194257Sent: 1Outstanding: 0Zxid: 0x186a4Mode: standaloneNode count: 100005729 is a separate client - the one that created the nodes originally.731 and 730 are zh2/zh3 in the code.","ZOOKEEPER-528","Critical","ZOOKEEPER","ZooKeeper","ASF","Invalid","2009-10-15 01:27:20.785","Closed","c client exists() call with watch on large number of nodes (>100k) causes connection loss","Bug","2010-03-27 01:25:00.758",0,0,7818,7818
16590,"2009-09-17 01:34:23.101","the following test failed:http://hudson.zones.apache.org/hudson/view/ZooKeeper/job/ZooKeeper-trunk/462/testReport/org.apache.zookeeper.test/QuorumQuotaTest/testQuotaWithQuorum/here's the interesting log:2009-09-16 10:35:52,728 - WARN  [CommitProcessor:1:DataTree@409] - Quota exceeded: /a bytes=1808 limit=10002009-09-16 10:36:34,000 - INFO  [SessionTracker:SessionTrackerImpl@133] - Expiring session 0x423c26c1d2200002009-09-16 10:36:12,725 - WARN  [main-SendThread(localhost:11225):ClientCnxn$SendThread@969] - Exception closing session 0x423c26c1d220000 to sun.nio.ch.SelectionKeyImpl@a7dd39java.io.IOException: TIMED OUT	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:908)looks like a create call hung and the session eventually expiredperhaps updating the quota had some issue? deadlock or ...","ZOOKEEPER-527","Critical","ZOOKEEPER","ZooKeeper","ASF","Cannot Reproduce","2009-12-08 05:13:00.75","Closed","hudson trunk failure in  quota test","Bug","2010-03-27 01:25:00.701",0,0,7827,7818
16614,"2009-08-07 09:06:12.307","there is a race condition between the zookeeper completion thread and the bookeeper processing queue during create. if the zookeeper completion thread falls behind due to scheduling, the action counter of the create operation may go backwards.","ZOOKEEPER-503","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-01-27 07:18:04.086","Closed","race condition in asynchronous create","Bug","2013-05-02 10:29:21.209",0,1,7829,7829
16593,"2009-09-11 07:36:16.869","DBSizeTest looks like it should be testing latency, but it doesn't seem to do it (assert is commented out).We need to decide if this test should be fixed, or just dropped.Also note: this test takes 40seconds on my system. Way too long. Perhaps async create operations should be usedto populate the database. I also noticed that data size has a big impact on overall test time (1k vs 5 bytes is somethinglike a 2x time diff for time to run the test).","ZOOKEEPER-524","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-02-20 09:21:54.126","Closed","DBSizeTest is not really testing anything","Bug","2010-03-27 01:25:00.668",0,0,7829,7818
16598,"2009-08-26 07:49:16.387","We noticed this in our tests -{code}java.net.SocketException: Broken pipe        at java.net.SocketOutputStream.socketWrite0(Native Method)        at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:92)        at java.net.SocketOutputStream.write(SocketOutputStream.java:136)        at java.io.BufferedOutputStream.write(BufferedOutputStream.java:105)        at java.io.DataOutputStream.write(DataOutputStream.java:90)        at java.io.FilterOutputStream.write(FilterOutputStream.java:80)        at org.apache.jute.BinaryOutputArchive.writeBuffer(BinaryOutputArchive.java:122)        at org.apache.zookeeper.server.DataNode.serialize(DataNode.java:126)        at org.apache.jute.BinaryOutputArchive.writeRecord(BinaryOutputArchive.java:126)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:878)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:890)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:890)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:890)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:890)        at org.apache.zookeeper.server.DataTree.serializeNode(DataTree.java:890)        at org.apache.zookeeper.server.DataTree.serialize(DataTree.java:940)        at org.apache.zookeeper.server.util.SerializeUtils.serializeSnapshot(SerializeUtils.java:102)        at org.apache.zookeeper.server.ZooKeeperServer.serializeSnapshot(ZooKeeperServer.java:269)        at org.apache.zookeeper.server.quorum.FollowerHandler.run(FollowerHandler.java:263){code}So the followerhandler got an exception while writing to the socket but the follower was still waiting on the socket for a read and got a read timeout after 60 seconds or so. To just make sure we handle this rightly, we should close the socket at the followerhandler when we get an excpetion, so that the follower immediately recognizes that its disconnected from the leader.","ZOOKEEPER-519","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-11-19 01:45:10.415","Closed","Followerhandler should close the socket if it gets an exception on a write.","Bug","2010-03-27 01:25:00.536",0,0,7827,7827
16603,"2009-08-25 01:44:28.577","http://hudson.zones.apache.org/hudson/job/ZooKeeper-trunk/424/testReport/org.apache.zookeeper.test/CnxManagerTest/testCnxManager/Flavio can you take a look?","ZOOKEEPER-514","Major","ZOOKEEPER","ZooKeeper","ASF","Won't Fix","2009-08-25 03:04:11.131","Closed","test failure on trunk in testCnxManager - NPE","Bug","2009-09-06 06:36:24.128",0,0,NULL,7818
16605,"2009-08-20 08:11:07.541","I was doing some fault injection testing of 3.2.1 with ZOOKEEPER-508 patch applied and noticed that after some time the ensemble failed to re-elect a leader.See the attached log files - 5 member ensemble. typically 5 is the leaderNotice that after 16:23:50,525 no quorum is formed, even after 20 minutes elapses w/no quorumenvironment:I was doing fault injection testing using aspectj. The faults are injected into socketchannel read/write, I throw exceptions randomly at a 1/200 ratio (rand.nextFloat() <= .005 => throw IOExceptionYou can see when a fault is injected in the log via:2009-08-19 16:57:09,568 - INFO  [Thread-74:ReadRequestFailsIntermittently@38] - READPACKET FORCED FAILvs a read/write that didn't force fail:2009-08-19 16:57:09,568 - INFO  [Thread-74:ReadRequestFailsIntermittently@41] - READPACKET OKotw standard code/config (straight fle quorum with 5 members)also see the attached jstack trace. this is for one of the servers. Notice in particular that the number of sendworkers != the number of recv workers.","ZOOKEEPER-512","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-28 05:14:23.923","Closed","FLE election fails to elect leader","Bug","2010-03-27 01:25:00.406",0,0,7750,7818
16606,"2009-08-20 06:35:23.035","in FollowerHandler if sendPackets gets an ioexception on writeRecord the send thread will exit, however the socket isn't necessarily closed.2009-08-19 15:28:46,869 - WARN  [Sender-/127.0.0.1:58179:FollowerHandler@131] - Unexpected exception	at org.apache.zookeeper.server.quorum.FollowerHandler.sendPackets(FollowerHandler.java:128)	at org.apache.zookeeper.server.quorum.FollowerHandler.access$0(FollowerHandler.java:107)	at org.apache.zookeeper.server.quorum.FollowerHandler$1.run(FollowerHandler.java:325)This results in the follower taking a very long time to recover and rejoin the quorum.","ZOOKEEPER-511","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-03-11 22:06:33.095","Closed","bad error handling in FollowerHandler.sendPackets","Bug","2010-03-27 01:25:00.34",0,0,7827,7818
16607,"2009-08-20 05:13:42.756","The current zkpython bindings always throw ""IOError(""text"")"" exceptions, even for ZK specific exceptions such as NODEEXISTS. This makes it difficult (error prone) to handle exceptions in python code. You can't easily pickup a connection loss vs a node exists for example. Of course you could match the error string, but this seems like a bad idea imo.We need to add specific exception types to the python binding that map directly to KeeperException/java types. It would also be useful to include the information provided by the KeeperException (like path in some cases), etc... as part of the error thrown to the python code. Would probably be a good idea to stay as close to java api as possible wrt mapping the errors.","ZOOKEEPER-510","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-10-14 08:14:27.077","Closed","zkpython lumps all exceptions as IOError, needs specialized exceptions for KeeperException types","Bug","2010-03-27 01:25:00.299",0,0,7886,7818
16608,"2009-08-20 01:41:14.865","The truncating of logs does not work right because we use BufferedInputStream and the truncation happens at the buffered read which is greater than the actual truncate position.","ZOOKEEPER-509","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-25 13:57:32.629","Closed","Truncating of logs does not work right at the followers.","Bug","2009-09-06 06:36:20.856",0,0,7829,7827
16609,"2009-08-18 02:39:08.372","The proposals and commits sent by the leader after it asks the followers to truncate there logs or starts sending a diff has missing messages which causes out of order commits messages and causes the followers to shutdown because of these out of order commits.","ZOOKEEPER-508","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-25 13:56:53.356","Closed","proposals and commits for DIFF and Truncate messages from the leader to followers is buggy.","Bug","2009-09-06 06:36:20.814",0,0,7827,7827
16612,"2009-08-09 04:57:35.547","The test case testAsyncCreateClose is badly broken. I was wondering why all the unit tests are passing inspite of having found so many different problems with LedgerManagementProcessor. There is a big try-catch block sitting in the test case that catches all exception, prints their stack trace, and exits, thereby allowing the test to pass. In general, unit tests shouldnt catch exceptions unless it is something you are expecting that will happen.Another problem is that the same ControlObject is used for synchronization throughout. Since we already have the problem of callbacks being called multiple times (ZOOKEEPER-502), notify() on the control object is called too many times, resulting in the unit test not waiting for certain callbacks.Thus the test never waits for the asyncOpenLedger() to finish, and hence still succeeds. I believe asyncOpenLedger() has never worked right. ","ZOOKEEPER-505","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-01-27 07:17:08.221","Closed","testAsyncCreateClose is badly broken","Bug","2010-03-27 01:25:00.115",0,0,8343,8343
16613,"2009-08-08 01:35:50.307","java.lang.ClassCastException: org.apache.bookkeeper.client.LedgerManagementProcessor$OpenLedgerOp cannot be cast to org.apache.bookkeeper.client.LedgerManagementProcessor$CloseLedgerOp	at org.apache.bookkeeper.client.LedgerManagementProcessor.processResult(LedgerManagementProcessor.java:1083)This seems to be happening because its a nested switch case statement. And the OPEN: case, doesn't ever call a break. It only calls a break from the inner switch-case and hence falls through into the CLOSE: case.","ZOOKEEPER-504","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-01-27 07:17:35.752","Closed","ClassCastException in LedgerManagementProcessor","Bug","2010-03-27 01:24:59.939",0,0,8343,8343
16618,"2009-08-06 04:32:20.565","there's a regression in 3.2 - electionAlg is no longer defaulting to 3 (incorrectly defaults to 0)also - need to have tests to validate this","ZOOKEEPER-499","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-11 06:25:56.646","Closed","electionAlg should default to FLE (3) - regression","Bug","2009-09-06 06:36:20.663",0,0,7818,7818
16619,"2009-08-05 05:18:51.605","In a WAN configuration, ZooKeeper is endlessly electing, terminating, and re-electing a ZooKeeper leader. The WAN configuration involves two groups, a central DC group of ZK servers that have a voting weight = 1, and a group of servers in remote pods with a voting weight of 0.What we expect to see is leaders elected only in the DC, and the pods to contain only followers. What we are seeing is a continuous cycling of leaders. We have seen this consistently with 3.2.0, 3.2.0 + recommended patches (473, 479, 481, 491), and now release 3.2.1.","ZOOKEEPER-498","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-12 05:27:36.545","Closed","Unending Leader Elections : WAN configuration","Bug","2009-09-06 06:36:20.601",0,0,7750,8344
16622,"2009-08-04 02:20:00.198","The C client logs this error message when zookeeper_init is called with chroot. 2009-08-03 18:14:29,130:6624(0x5e66e950):ZOO_ERROR@sub_string@730: server path  does not include chroot path /chrootI'll attach a simple program to reproduce this.Thanks!--Michi","ZOOKEEPER-495","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-01-26 11:11:29.677","Closed","c client logs an invalid error when zookeeper_init is called with chroot","Bug","2010-05-08 01:40:33.54",0,0,7818,7800
16624,"2009-08-01 17:40:58.787","the command line ""setquota"" tries to use argument 3 as both a path and a value","ZOOKEEPER-493","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-05 05:39:21.749","Closed","patch for command line setquota ","Bug","2009-09-06 06:36:20.521",0,0,8345,8345
16626,"2009-07-30 02:51:10.921","This is a fix to prevent zero-weight servers from being elected leaders. This will allow in wide-area scenarios to restrict the set of servers that can lead the ensemble.","ZOOKEEPER-491","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-05 02:17:48.772","Closed","Prevent zero-weight servers from being elected","Bug","2013-05-02 10:29:26.972",0,0,7750,7750
16627,"2009-07-30 02:27:29.243","the javadoc for ZooKeeper constructor says:     * The client object will pick an arbitrary server and try to connect to it.     * If failed, it will try the next one in the list, until a connection is     * established, or all the servers have been tried.the ""or all server tried"" phrase is misleading, it should indicate that we retry until success, con closed, or session expired. we also need ot mention that connection is async, that constructor returns immed and you need to look for connection event in watcher","ZOOKEEPER-490","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-08 02:17:54.909","Closed","the java docs for session creation are misleading/incomplete","Bug","2009-09-06 06:36:20.441",0,0,7818,7818
16628,"2009-07-28 14:40:27.767","for some reason hudson.zones violations report has jumped up to 2000+ findbugs issues in just the last couple of weeks. It'sjumped up from 0 violations so something is weird...http://hudson.zones.apache.org/hudson/view/ZooKeeper/job/ZooKeeper-trunk/Giri can you take a look?","ZOOKEEPER-489","Minor","ZOOKEEPER","ZooKeeper","ASF","Cannot Reproduce","2009-09-29 17:59:38.121","Closed","findbugs on hudson.zones.a.o has jumped way up (2k+)","Bug","2010-03-27 01:24:55.969",0,0,8063,7818
16630,"2009-07-25 04:38:00.747","setdata on root ""/"" crashes the servers with the followimg exception. Unfortunately we never had a setdata test on root. The following is the exception. This happens with 3.1.1 as well. We might want to consider releasing 3.1.2 just for this jira.{code}java.lang.IllegalArgumentException: Invalid path /        at org.apache.zookeeper.common.PathTrie.findMaxPrefix(PathTrie.java:255)        at org.apache.zookeeper.server.DataTree.setData(DataTree.java:543)        at org.apache.zookeeper.server.DataTree.processTxn(DataTree.java:701)        at org.apache.zookeeper.server.FinalRequestProcessor.processRequest(FinalRequestProcessor.java:94)        at org.apache.zookeeper.server.SyncRequestProcessor.flush(SyncRequestProcessor.java:127)        at org.apache.zookeeper.server.SyncRequestProcessor.run(SyncRequestProcessor.java:75){code}","ZOOKEEPER-487","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-01 03:08:57.458","Closed","setdata on root (/) crashes the servers.","Bug","2009-09-06 06:36:20.359",0,0,7827,7827
16632,"2009-07-24 05:47:03.446","We need ops documentation detailing what to do if the ZK server VM fails - by fail I mean the jvm processexits/dies/crashes/etc...In general a supervisor process should be used to start/stop/restart/etc... the ZK server vm.Something like daemontools http://cr.yp.to/daemontools.html could be used, or more simply a wrapper scriptshould monitor the status of the pid and restart if the jvm fails. It's up to the operator, if this is not doneautomatically then it will have to be done manually, by operator restarting the ZK server jvmThe inherent behavior of ZK wrt to failures - ie that it automatically recovers as long as quorum is maintained - fits into this nicely.","ZOOKEEPER-485","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-02-25 04:04:26.455","Closed","need ops documentation that details supervision of ZK server processes","Bug","2010-03-27 01:24:55.794",0,1,7818,7818
16633,"2009-07-24 05:09:54.34","When a client is connected to follower and get disconnected and connects to a leader it gets SESSION MOVED excpetion. This is beacuse of a bug in the new feature of ZOOKEEPER-417 that we added in 3.2. All the releases before 3.2 DO NOT have this problem. The fix is to make sure the ownership of a connection gets changed when a session moves from follower to the leader. The workaround to it in 3.2.0 would be to swithc off connection from clients to the leader. take a look at *leaderServers* java property in http://hadoop.apache.org/zookeeper/docs/r3.2.0/zookeeperAdmin.html.","ZOOKEEPER-484","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-07 08:39:36.438","Closed","Clients get SESSION MOVED exception when switching from follower to a leader.","Bug","2009-09-06 06:36:20.326",0,1,7827,7827
